0,1
"['""roberto gómez bolaños""', '""pop smoke""', '""quaden bayles""', '""nevada caucus results""', '""debate tonight""', '""irs track my refund""', '""kobe bryant memorial""', '""wilder vs fury""', '""nevada caucus""', '""deontay wilder""', '""tyson fury""', '""wilder fury 2""', '""democratic debate""', '""fury vs wilder 2""', '""harvey weinstein""', '""2020 nevada democratic caucuses""', '""katherine johnson""', '""the last thing he wanted""', '""rae metabolism drops""', '""hunters""', '""anthony joshua""', '""stock market today""', '""wheres my refund.gov""', '""coronavirus update""', '""kobe bryant""']","['""Breakout""', '""+3,000%""', '""+2,650%""', '""+2,200%""', '""+1,250%""', '""+900%""', '""+850%""', '""+850%""', '""+800%""', '""+800%""', '""+800%""', '""+700%""', '""+650%""', '""+650%""', '""+450%""', '""+350%""', '""+300%""', '""+250%""', '""+190%""', '""+190%""', '""+180%""', '""+110%""', '""+110%""', '""+90%""', '""+80%""']"
"['""sir john tenniel""', '""leap day""', '""nashville tornado""', '""gabriel fernandez""', '""clare crawley""', '""chris matthews""', '""coronavirus symptoms""', '""super tuesday results""', '""south carolina primary""', '""nashville tornado 2020""', '""super tuesday""', '""n95 mask""', '""symptoms of coronavirus""', '""candyman 2020""', '""covid 19""', '""coronavirus""', '""all the bright places""', '""corona virus""', '""school closings""', '""pete davidson""', '""coronavirus in usa""', '""the invisible man""', '""little cesar pizza""', '""coronavirus update""', '""stock market today""']","['""Breakout""', '""Breakout""', '""Breakout""', '""+2,950%""', '""+1,250%""', '""+650%""', '""+650%""', '""+650%""', '""+600%""', '""+600%""', '""+500%""', '""+450%""', '""+400%""', '""+400%""', '""+350%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+250%""', '""+250%""', '""+200%""', '""+200%""']"
"['""california primary results""', '""nathaniel woods""', '""joanna jedrzejczyk""', '""2020 california democratic primary""', '""spenser confidential""', '""super tuesday results""', '""ufc 248""', '""lakers vs clippers""', '""2020 texas democratic primary""', '""katy perry""', '""art van""', '""democratic primary results""', '""the way back""', '""holi""', '""coachella""', '""hand sanitizer""', '""post malone""', '""primary results""', '""nyc coronavirus""', '""ufc""', '""democratic primary""', '""onward""', '""quarantine""', '""daylight savings""', '""lil uzi vert""']","['""+1,500%""', '""+1,050%""', '""+1,000%""', '""+1,000%""', '""+850%""', '""+850%""', '""+850%""', '""+650%""', '""+600%""', '""+500%""', '""+450%""', '""+450%""', '""+400%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+200%""', '""+180%""', '""+160%""', '""+150%""', '""+150%""', '""+150%""', '""+150%""']"
"['""coronavirus tips""', '""rudy gobert""', '""tom hanks coronavirus""', '""tom hanks""', '""martial law""', '""my2020census gov""', '""idris elba""', '""rita wilson""', '""marshall law""', '""social distancing""', '""donovan mitchell""', '""trump press conference today""', '""disney world closed""', '""toilet paper""', '""on my block""', '""sylvia browne""', '""pandemic""', '""march 10, 2020 democratic presidential primaries""', '""coronavirus michigan""', '""harvey weinstein""', '""tom brady""', '""covid 19""', '""quarantine""', '""covid 19 symptoms""', '""covid19""']","['""Breakout""', '""+4,450%""', '""+3,900%""', '""+3,600%""', '""+2,000%""', '""+1,550%""', '""+1,500%""', '""+1,350%""', '""+1,350%""', '""+900%""', '""+900%""', '""+800%""', '""+800%""', '""+700%""', '""+650%""', '""+650%""', '""+550%""', '""+550%""', '""+550%""', '""+400%""', '""+400%""', '""+400%""', '""+400%""', '""+400%""', '""+350%""']"
"['""kingdom in tangled""', '""tangled kingdom name""', '""kenny rogers""', '""kingdom name in tangled""', '""spring season""', '""name of kingdom in tangled""', '""earthquake utah""', '""my2020census .gov""', '""madam cj walker""', '""rand paul""', '""stimulus check""', '""defense production act""', '""animal crossing new horizons""', '""hydroxychloroquine""', '""todd gurley""', '""netflix party""', '""little fires everywhere""', '""animal crossing""', '""my2020 census.gov""', '""chloroquine""', '""johns hopkins corona""', '""bella thorne""', '""shelter in place""', '""oprah""', '""my2020 census gov""']","['""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""+3,700%""', '""+2,400%""', '""+2,050%""', '""+1,550%""', '""+1,400%""', '""+1,250%""', '""+1,150%""', '""+1,050%""', '""+800%""', '""+750%""', '""+500%""', '""+500%""', '""+450%""', '""+450%""', '""+400%""', '""+400%""', '""+400%""', '""+350%""', '""+350%""']"
"['""joe diffie""', '""what is the 2020 census #census""', '""john prine""', '""until tomorrow""', '""mark blum""', '""my2020census.gov login""', '""until tomorrow meaning""', '""prince charles""', '""carole baskin""', '""stimulus payment""', '""tiger king""', '""furlough vs laid off""', '""joe exotic""', '""ozark""', '""tiger""', '""crocs""', '""travis maldonado""', '""symptoms of corona virus""', '""stimulus checks""', '""hantavirus""', '""chris cuomo""', '""n95 mask for sale""', '""florida unemployment""', '""my2020census .gov""', '""krispy kreme""']","['""Breakout""', '""+4,700%""', '""+2,200%""', '""+2,100%""', '""+1,950%""', '""+1,750%""', '""+1,300%""', '""+1,100%""', '""+950%""', '""+800%""', '""+550%""', '""+450%""', '""+450%""', '""+350%""', '""+350%""', '""+300%""', '""+250%""', '""+250%""', '""+190%""', '""+190%""', '""+160%""', '""+150%""', '""+130%""', '""+130%""', '""+130%""']"
"['""thank you coronavirus helpers""', '""dame jean macnamara""', '""bill withers""', '""stimulus checks deposit date""', '""how to make a face mask with fabric""', '""adam schlesinger""', '""coronavirus tips""', '""valorant""', '""captain crozier""', '""ezra miller""', '""charles lieber""', '""when will stimulus checks be deposited""', '""6ix9ine""', '""weather tomorrow""', '""my2020 census.gov login""', '""money heist""', '""boris johnson""', '""paycheck protection program""', '""ethika""', '""face mask pattern""', '""face mask""', '""joann fabric masks""', '""earthquake""', '""onward""', '""wwe network""']","['""Breakout""', '""Breakout""', '""+3,350%""', '""+1,550%""', '""+1,000%""', '""+1,000%""', '""+750%""', '""+650%""', '""+600%""', '""+550%""', '""+500%""', '""+450%""', '""+450%""', '""+450%""', '""+400%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+200%""', '""+200%""', '""+180%""', '""+180%""']"
"['""happy easter""', '""irs stimulus check portal""', '""kyle larson""', '""andrea bocelli""', '""irs.gov direct deposit form""', '""tarvaris jackson""', '""wisconsin primary results""', '""jesus christ superstar""', '""trolls world tour""', '""good friday""', '""antrum""', '""deviled eggs""', '""bernie sanders""', '""stimulus direct deposit date""', '""john prine""', '""hard boiled eggs""', '""irs.gov""', '""easter""', '""dicks sporting goods""', '""scalloped potatoes""', '""stimulus check""', '""killing eve""', '""thank you coronavirus helpers""', '""irs""', '""h&r block""']","['""+2,100%""', '""+1,800%""', '""+1,800%""', '""+1,250%""', '""+1,200%""', '""+1,050%""', '""+900%""', '""+700%""', '""+650%""', '""+650%""', '""+550%""', '""+500%""', '""+400%""', '""+350%""', '""+250%""', '""+200%""', '""+200%""', '""+200%""', '""+190%""', '""+190%""', '""+160%""', '""+150%""', '""+140%""', '""+90%""', '""+90%""']"
"['""coronavirus tips""', '""kim jong un""', '""brian dennehy""', '""the last dance""', '""outer banks""', '""iphone se""', '""jerry krause""', '""irs get my payment""', '""stimulus check status""', '""where is my stimulus money""', '""irs.gov stimulus check""', '""get my payment""', '""michigan protest""', '""trump immigration""', '""michael jordan""', '""irs stimulus check portal""', '""rob gronkowski""', '""irs.gov""', '""oil prices""', '""irs stimulus check 2020 portal""', '""irs""', '""irs gov""', '""nfl draft 2020""', '""stimulus""', '""weather tomorrow""']","['""+2,650%""', '""+2,200%""', '""+1,950%""', '""+1,500%""', '""+1,200%""', '""+1,150%""', '""+1,150%""', '""+800%""', '""+750%""', '""+600%""', '""+600%""', '""+600%""', '""+600%""', '""+400%""', '""+350%""', '""+350%""', '""+250%""', '""+250%""', '""+200%""', '""+160%""', '""+150%""', '""+120%""', '""+70%""', '""+60%""', '""+50%""']"
"['""popular google doodle games""', '""kim jong un death""', '""trump disinfectant""', '""draft grades""', '""jake fromm""', '""jalen hurts""', '""kim jong un""', '""ceedee lamb""', '""wheres my stimulus money""', '""nfl draft""', '""kim jung un""', '""2020 nfl draft""', '""draft day 2020""', '""irs stimulus payments""', '""joe burrow""', '""extraction""', '""jordan love""', '""dennis rodman""', '""travis scott""', '""north korea""', '""sheila e""', '""second stimulus check""', '""mothers day""', '""when is mothers day""', '""ramadan 2020""']","['""Breakout""', '""+3,350%""', '""+2,950%""', '""+1,800%""', '""+950%""', '""+750%""', '""+750%""', '""+750%""', '""+750%""', '""+550%""', '""+500%""', '""+500%""', '""+500%""', '""+500%""', '""+450%""', '""+450%""', '""+350%""', '""+350%""', '""+300%""', '""+200%""', '""+200%""', '""+190%""', '""+170%""', '""+160%""', '""+160%""']"
"['""murder hornet""', '""teacher appreciation week""', '""rishi kapoor""', '""cinco de mayo""', '""don shula""', '""irs tax stimulus checks""', '""hollywood netflix""', '""sam lloyd""', '""remdesivir""', '""elon musk""', '""andy dalton""', '""gilead stock""', '""margarita recipe""', '""popular google doodle games""', '""parks and rec""', '""tara reade""', '""mothers day""', '""juegos de doodles de google populares""', '""when is mothers day""', '""jcrew""', '""mothers day gifts""', '""tesla stock""', '""indiana stay at home order""', '""ufo""', '""dairy queen""']","['""Breakout""', '""+4,800%""', '""+1,800%""', '""+1,500%""', '""+1,450%""', '""+1,050%""', '""+850%""', '""+800%""', '""+550%""', '""+450%""', '""+400%""', '""+200%""', '""+170%""', '""+150%""', '""+140%""', '""+120%""', '""+120%""', '""+120%""', '""+110%""', '""+110%""', '""+90%""', '""+80%""', '""+60%""', '""+50%""', '""+40%""']"
"['""little richard""', '""plandemic""', '""jerry stiller""', '""happy mothers day""', '""happy mothers day images""', '""ahmaud arbery""', '""andre harrell""', '""earl thomas""', '""adele weight loss 2020""', '""roy horn""', '""corey la barrie""', '""betty wright""', '""adele""', '""ahmaud arbery video""', '""vera wang""', '""elon musk baby name""', '""mothers day quotes""', '""ufc 249""', '""6ix9ine""', '""dicks sport""', '""kawasaki disease""', '""betty white""', '""elon musk""', '""mothers day""', '""irs stimulus check status""']","['""+4,050%""', '""+3,100%""', '""+2,950%""', '""+2,850%""', '""+2,850%""', '""+2,200%""', '""+2,150%""', '""+1,500%""', '""+1,300%""', '""+1,300%""', '""+1,300%""', '""+1,100%""', '""+1,100%""', '""+1,100%""', '""+1,050%""', '""+950%""', '""+950%""', '""+900%""', '""+850%""', '""+500%""', '""+250%""', '""+200%""', '""+160%""', '""+140%""', '""+130%""']"
"['""fred willard""', '""phyllis george""', '""gmail login screen""', '""peter nelson""', '""scoob""', '""stimulus check 2""', '""second stimulus checks update""', '""avatar the last airbender""', '""hydroxychloroquine""', '""dicks sporting good""', '""nascar""', '""ravi zacharias""', '""epic games""', '""chuck norris""', '""wizard of oz""', '""memorial day 2020""', '""natanael cano""', '""weather radar""', '""krispy kreme""', '""second stimulus check""', '""earthquake""', '""ps5""', '""ross""', '""pier one""', '""jcpenney""']","['""+3,800%""', '""+1,500%""', '""+700%""', '""+650%""', '""+600%""', '""+300%""', '""+300%""', '""+250%""', '""+200%""', '""+200%""', '""+200%""', '""+200%""', '""+140%""', '""+140%""', '""+140%""', '""+130%""', '""+130%""', '""+120%""', '""+110%""', '""+90%""', '""+80%""', '""+70%""', '""+50%""', '""+50%""', '""+40%""']"
"['""israel kamakawiwoʻole""', '""sweet magnolias""', '""eid mubarak""', '""mbira""', '""sweet magnolias cast""', '""hagen mills""', '""lori loughlin""', '""lowes memorial day sale""', '""memorial day""', '""cdc guidelines for reopening schools""', '""madison bell""', '""hertz car sales""', '""lana del rey""', '""khloe kardashian""', '""doja cat""', '""weather tomorrow""', '""tenet""', '""pier one""', '""shad gaspard""', '""joe biden""', '""google calculator""', '""memorial day 2020""', '""dicks sporting good""']","['""+1,600%""', '""+1,100%""', '""+1,050%""', '""+750%""', '""+550%""', '""+500%""', '""+500%""', '""+450%""', '""+400%""', '""+400%""', '""+350%""', '""+350%""', '""+350%""', '""+250%""', '""+200%""', '""+200%""', '""+160%""', '""+140%""', '""+120%""', '""+110%""', '""+40%""', '""+40%""', '""+40%""']"
"['""riots""', '""antifa""', '""looting""', '""protests""', '""george floyd video""', '""george floyd""', '""blackout tuesday""', '""derek chauvin""', '""minneapolis riots""', '""black lives matter""', '""what is antifa""', '""george floyd autopsy""', '""acab""', '""antiffa""', '""riot""', '""minneapolis protest""', '""spacex launch""', '""jeffrey epstein""', '""george soros""', '""george floyd full video""', '""breonna taylor""', '""spacex""', '""spacex launch time""', '""space x""', '""minneapolis""']","['""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""+4,900%""', '""+4,300%""', '""+3,400%""', '""+2,150%""', '""+2,000%""', '""+1,950%""', '""+1,950%""', '""+1,950%""', '""+1,650%""', '""+1,550%""', '""+1,500%""', '""+1,450%""', '""+1,350%""', '""+1,300%""', '""+1,250%""', '""+1,150%""', '""+1,100%""', '""+1,050%""']"
"['""drew brees""', '""george floyd criminal past""', '""david dorn""', '""cristobal""', '""lindsey graham""', '""candace owens""', '""just mercy""', '""third amendment""', '""hillary clinton""', '""amanda nunes""', '""jk rowling""', '""tony timpa""', '""lea michele""', '""earthquake""', '""john boyega""', '""stimulus round 2""', '""aal stock""', '""american airlines stock""', '""fathers day""', '""when is fathers day""', '""ufc""', '""breonna taylor""', '""boeing stock""', '""black lives matter""', '""ba stock""']","['""+4,150%""', '""+1,600%""', '""+1,150%""', '""+950%""', '""+750%""', '""+700%""', '""+650%""', '""+450%""', '""+400%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""', '""+170%""', '""+160%""', '""+140%""', '""+100%""', '""+100%""', '""+90%""', '""+70%""', '""+70%""', '""+60%""', '""+60%""', '""+50%""', '""+50%""']"
"['""rayshard brooks""', '""sushant singh rajput""', '""chaz""', '""local guide program""', '""antebellum meaning""', '""ps5 price""', '""t mobile outage""', '""tmobile outage""', '""ray ciccarelli""', '""ps5""', '""dave chappelle""', '""kelly clarkson""', '""artemis fowl""', '""paw patrol""', '""playstation 5""', '""lady antebellum""', '""la liga""', '""xbox series x""', '""juneteenth""', '""chris dorner""', '""knives out""', '""seattle protest""', '""nicki minaj""', '""barcelona""', '""tmobile""']","['""+3,750%""', '""+3,300%""', '""+3,150%""', '""+1,900%""', '""+1,800%""', '""+1,400%""', '""+1,350%""', '""+1,250%""', '""+1,200%""', '""+850%""', '""+700%""', '""+650%""', '""+550%""', '""+500%""', '""+500%""', '""+500%""', '""+450%""', '""+450%""', '""+400%""', '""+350%""', '""+300%""', '""+200%""', '""+200%""', '""+190%""', '""+180%""']"
"['""aunt jemima""', '""chris delia""', '""danny masterson""', '""happy fathers day""', '""noose""', '""ios 14""', '""beethoven""', '""belmont stakes""', '""john bolton""', '""daca""', '""trump rally""', '""talladega""', '""123 new cases""', '""matt gaetz""', '""premier league""', '""idiot""', '""the last of us 2""', '""bubba wallace""', '""last of us 2""', '""barron trump""', '""juneteenth""', '""megan fox""', '""what is juneteenth""', '""atlanta police""', '""justin bieber""']","['""+3,150%""', '""+2,750%""', '""+2,350%""', '""+2,150%""', '""+1,400%""', '""+950%""', '""+800%""', '""+750%""', '""+700%""', '""+700%""', '""+650%""', '""+550%""', '""+550%""', '""+500%""', '""+400%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+200%""', '""+190%""', '""+170%""', '""+160%""', '""+100%""', '""+100%""']"
"['""marsha p. johnson""', '""dr disrespect""', '""eurovision movie""', '""cam newton""', '""sahara dust storm""', '""huey rapper""', '""kentucky primary""', '""elijah mcclain""', '""shane dawson""', '""timothee chalamet""', '""gmail sign in""', '""covid testing near me""', '""covid 19 symptoms""', '""second stimulus check""', '""coronavirus symptoms""', '""covid symptoms""', '""covid""', '""2nd stimulus check""', '""coronavirus update""', '""california coronavirus""']","['""Breakout""', '""+2,500%""', '""+1,100%""', '""+950%""', '""+550%""', '""+450%""', '""+400%""', '""+400%""', '""+350%""', '""+180%""', '""+130%""', '""+120%""', '""+120%""', '""+80%""', '""+70%""', '""+50%""', '""+50%""', '""+50%""', '""+40%""', '""+40%""']"
